"Date","Price","Open","High","Low","Vol.","Change %"
"Sep 06, 2016","865.64","863.93","865.69","859.54","56.95M","0.25%"
"Sep 02, 2016","863.51","862.68","865.78","861.04","48.10M","0.42%"
"Sep 01, 2016","859.94","860.25","861.00","855.95","54.41M","0.03%"
"Aug 31, 2016","859.70","859.83","860.68","855.79","72.81M","-0.04%"
"Aug 30, 2016","860.04","865.31","865.77","858.55","51.84M","-0.71%"
"Aug 29, 2016","866.21","863.89","866.74","863.89","53.71M","0.36%"
"Aug 26, 2016","863.14","866.74","869.00","859.61","56.80M","-0.32%"
"Aug 25, 2016","865.87","872.32","872.32","865.08","64.37M","-1.00%"
"Aug 24, 2016","874.59","877.96","878.59","873.14","57.25M","-0.45%"
"Aug 23, 2016","878.52","880.23","882.65","878.46","55.44M","0.19%"
"Aug 22, 2016","876.84","877.12","877.60","874.19","56.32M","0.01%"
"Aug 19, 2016","876.73","875.58","879.00","873.96","66.79M","0.02%"
"Aug 18, 2016","876.54","875.07","877.49","874.24","58.82M","0.19%"
"Aug 17, 2016","874.86","877.28","877.29","869.83","67.83M","-0.56%"
"Aug 16, 2016","879.82","884.31","884.60","879.81","57.44M","-0.75%"
"Aug 15, 2016","886.51","887.05","888.82","886.07","57.01M","0.01%"
"Aug 12, 2016","886.38","881.33","886.67","881.33","60.35M","0.32%"
"Aug 11, 2016","883.56","878.96","886.91","878.96","69.78M","0.83%"
"Aug 10, 2016","876.32","875.07","878.15","874.92","54.06M","0.23%"
"Aug 09, 2016","874.32","876.61","878.58","873.19","50.10M","-0.26%"
"Aug 08, 2016","876.59","879.45","879.65","875.45","52.51M","-0.27%"
"Aug 05, 2016","878.92","872.83","880.58","872.83","51.92M","0.86%"
"Aug 04, 2016","871.43","870.58","874.05","868.90","51.26M","-0.06%"
"Aug 03, 2016","871.91","869.89","871.91","864.17","60.20M","0.06%"
"Aug 02, 2016","871.35","877.68","879.34","869.00","67.99M","-0.81%"
"Aug 01, 2016","878.49","875.01","880.39","872.97","52.16M","0.34%"
"Jul 29, 2016","875.48","872.65","876.98","870.68","70.74M","0.27%"
"Jul 28, 2016","873.12","867.55","873.89","864.97","66.67M","0.57%"
"Jul 27, 2016","868.16","874.13","874.39","866.19","57.21M","-0.59%"
"Jul 26, 2016","873.33","871.34","877.03","870.62","53.72M","0.24%"
"Jul 25, 2016","871.25","870.74","871.66","868.16","51.15M","0.12%"
"Jul 22, 2016","870.17","868.48","870.98","866.66","41.29M","0.32%"
"Jul 21, 2016","867.40","871.70","872.15","865.16","46.98M","-0.53%"
"Jul 20, 2016","872.05","869.96","872.44","868.82","41.92M","0.46%"
"Jul 19, 2016","868.08","870.07","870.07","866.11","57.03M","-0.35%"
"Jul 18, 2016","871.15","867.15","872.97","866.43","51.19M","0.57%"
"Jul 15, 2016","866.17","870.80","872.72","865.66","57.67M","-0.48%"
"Jul 14, 2016","870.32","868.66","873.42","868.66","48.89M","0.35%"
"Jul 13, 2016","867.32","869.44","870.55","865.74","51.15M","-0.20%"
"Jul 12, 2016","869.09","871.03","872.47","867.03","61.05M","-0.11%"
"Jul 11, 2016","870.03","867.50","872.66","867.39","58.18M","0.45%"
"Jul 08, 2016","866.16","855.12","866.20","855.12","62.50M","1.63%"
"Jul 07, 2016","852.27","852.74","855.14","848.77","55.18M","-0.06%"
"Jul 06, 2016","852.80","843.56","853.04","842.17","93.65M","0.90%"
"Jul 05, 2016","845.16","845.25","845.88","839.40","66.05M","-0.12%"
"Jul 01, 2016","846.20","842.01","848.17","842.01","60.57M","0.64%"
"Jun 30, 2016","840.83","836.61","841.19","832.75","76.17M","0.58%"
"Jun 29, 2016","835.99","828.28","837.45","828.28","60.83M","1.40%"
"Jun 28, 2016","824.43","817.59","824.44","817.59","64.34M","1.42%"
"Jun 27, 2016","812.85","818.81","818.81","804.29","92.38M","-1.12%"
"Jun 24, 2016","822.02","832.77","832.77","819.49","160.02M","-1.81%"
"Jun 23, 2016","837.20","833.09","837.20","833.09","59.83M","0.89%"
"Jun 22, 2016","829.83","830.52","835.25","829.24","55.92M","-0.05%"
"Jun 21, 2016","830.28","831.02","832.62","828.83","60.02M","-0.02%"
"Jun 20, 2016","830.47","827.84","838.18","827.84","61.19M","0.43%"
"Jun 17, 2016","826.89","830.44","830.55","825.13","143.40M","-0.43%"
"Jun 16, 2016","830.45","826.44","830.96","822.25","56.69M","0.25%"
"Jun 15, 2016","828.41","829.22","834.82","827.75","68.21M","0.05%"
"Jun 14, 2016","827.99","828.92","830.04","822.56","62.75M","-0.26%"
"Jun 13, 2016","830.14","834.90","836.85","829.65","62.84M","-0.70%"
"Jun 10, 2016","835.98","836.63","838.47","832.97","69.64M","-0.49%"
"Jun 09, 2016","840.10","841.95","842.21","837.54","62.67M","-0.33%"
"Jun 08, 2016","842.86","841.62","843.90","838.85","56.89M","0.24%"
"Jun 07, 2016","840.83","840.83","840.83","840.83","56.35M","0.22%"
"Jun 06, 2016","839.02","841.57","842.20","835.93","57.63M","-0.27%"
"Jun 03, 2016","841.28","844.39","844.39","836.71","55.06M","-0.43%"
"Jun 02, 2016","844.91","839.42","844.91","836.55","62.34M","0.69%"
"Jun 01, 2016","839.15","837.22","840.63","835.79","64.47M","0.18%"
"May 31, 2016","837.67","837.24","838.78","835.01","89.08M","0.09%"
"May 27, 2016","836.95","835.39","837.24","834.54","62.11M","0.33%"
"May 26, 2016","834.19","829.00","836.06","829.00","72.45M","0.67%"
"May 25, 2016","828.63","824.19","830.69","824.19","69.20M","0.60%"
"May 24, 2016","823.66","816.61","825.94","816.61","70.82M","1.02%"
"May 23, 2016","815.32","821.48","822.77","814.95","67.05M","-0.69%"
"May 20, 2016","820.99","817.64","823.68","817.31","83.78M","0.45%"
"May 19, 2016","817.35","809.35","818.17","807.71","86.63M","0.97%"
"May 18, 2016","809.47","813.02","814.63","803.14","71.49M","-0.49%"
"May 17, 2016","813.42","826.78","826.78","811.45","81.88M","-1.63%"
"May 16, 2016","826.92","817.56","829.43","817.12","67.00M","1.10%"
"May 13, 2016","817.95","828.75","828.75","817.63","82.25M","-1.33%"
"May 12, 2016","829.00","828.99","832.53","824.80","78.89M","0.14%"
"May 11, 2016","827.83","844.89","844.89","827.72","101.48M","-2.09%"
"May 10, 2016","845.51","839.69","845.91","839.69","60.57M","0.71%"
"May 09, 2016","839.54","830.84","842.42","830.83","60.30M","1.06%"
"May 06, 2016","830.73","825.60","830.74","820.78","68.89M","0.46%"
"May 05, 2016","826.96","834.91","834.91","825.63","67.37M","-0.97%"
"May 04, 2016","835.05","835.06","836.57","829.43","56.43M","-0.14%"
"May 03, 2016","836.21","839.81","841.13","833.43","53.90M","-0.54%"
"May 02, 2016","840.72","828.75","841.73","828.62","59.91M","1.63%"
"Apr 29, 2016","827.27","820.24","833.29","820.24","78.95M","0.71%"
"Apr 28, 2016","821.41","835.90","835.93","819.74","52.19M","-1.65%"
"Apr 27, 2016","835.17","834.70","837.08","830.97","53.40M","-0.07%"
"Apr 26, 2016","835.76","835.29","838.03","832.84","49.86M","0.14%"
"Apr 25, 2016","834.59","831.47","834.69","828.08","49.17M","0.28%"
"Apr 22, 2016","832.30","834.67","835.06","826.19","61.01M","-0.25%"
"Apr 21, 2016","834.37","840.70","841.74","833.87","51.52M","-0.72%"
"Apr 20, 2016","840.38","839.81","843.42","836.16","53.06M","0.05%"
"Apr 19, 2016","839.92","844.05","845.85","836.51","61.61M","-0.64%"
"Apr 18, 2016","845.31","839.92","845.31","838.41","53.01M","0.59%"
"Apr 15, 2016","840.37","834.58","840.77","833.78","69.65M","0.72%"
"Apr 14, 2016","834.39","834.62","836.75","831.07","51.06M","0.03%"
"Apr 13, 2016","834.17","827.21","834.91","827.21","52.57M","1.06%"
"Apr 12, 2016","825.43","818.56","826.26","815.78","54.27M","1.02%"
"Apr 11, 2016","817.10","822.50","827.16","816.99","53.54M","-0.61%"
"Apr 08, 2016","822.14","825.69","826.98","819.52","59.63M","-0.25%"
"Apr 07, 2016","824.24","836.20","836.20","820.82","68.83M","-1.68%"
"Apr 06, 2016","838.29","829.99","838.64","829.99","57.30M","1.02%"
"Apr 05, 2016","829.81","837.16","837.16","828.85","71.26M","-0.98%"
"Apr 04, 2016","837.99","842.95","843.49","835.72","50.47M","-0.56%"
"Apr 01, 2016","842.72","834.29","843.82","832.30","69.30M","0.83%"
"Mar 31, 2016","835.75","838.79","840.53","834.75","61.42M","-0.32%"
"Mar 30, 2016","838.41","835.17","840.40","835.17","47.62M","0.58%"
"Mar 29, 2016","833.56","824.29","834.20","823.99","54.66M","1.09%"
"Mar 28, 2016","824.59","821.25","828.08","821.02","48.57M","0.42%"
"Mar 24, 2016","821.14","817.41","821.16","815.30","61.49M","0.41%"
"Mar 23, 2016","817.78","819.07","821.11","816.64","47.56M","-0.16%"
"Mar 22, 2016","819.09","819.62","823.26","816.15","50.14M","-0.14%"
"Mar 21, 2016","820.27","819.43","821.76","815.62","50.81M","0.00%"
"Mar 18, 2016","820.25","817.33","824.19","816.78","154.15M","0.39%"
"Mar 17, 2016","817.04","819.27","819.27","814.04","60.22M","-0.35%"
"Mar 16, 2016","819.94","816.86","823.05","813.06","51.82M","0.25%"
"Mar 15, 2016","817.87","817.96","820.04","816.08","53.16M","-0.18%"
"Mar 14, 2016","819.31","816.38","821.67","815.56","48.39M","0.16%"
"Mar 11, 2016","817.98","809.48","817.98","809.48","57.79M","1.33%"
"Mar 10, 2016","807.25","807.58","813.79","797.25","57.88M","0.09%"
"Mar 09, 2016","806.55","804.48","807.08","802.66","55.36M","0.37%"
"Mar 08, 2016","803.55","803.24","810.92","800.34","67.84M","-0.08%"
"Mar 07, 2016","804.19","806.25","809.74","799.73","65.94M","-0.41%"
"Mar 04, 2016","807.51","808.49","812.70","804.71","75.52M","-0.02%"
"Mar 03, 2016","807.71","805.48","807.85","798.22","70.31M","0.13%"
"Mar 02, 2016","806.69","805.58","807.55","801.86","63.13M","0.07%"
"Mar 01, 2016","806.16","790.88","806.16","790.88","68.86M","2.15%"
"Feb 29, 2016","789.16","794.16","799.71","789.00","84.64M","-0.73%"
"Feb 26, 2016","794.94","799.79","801.44","792.65","73.37M","-0.38%"
"Feb 25, 2016","797.94","790.45","798.01","787.25","67.30M","0.99%"
"Feb 24, 2016","790.13","781.59","790.80","771.30","62.92M","0.96%"
"Feb 23, 2016","782.63","782.82","787.14","777.60","62.16M","-0.11%"
"Feb 22, 2016","783.52","775.45","784.97","775.45","61.29M","1.57%"
"Feb 19, 2016","771.40","767.32","771.47","757.65","77.51M","0.47%"
"Feb 18, 2016","767.78","776.05","776.67","765.73","69.84M","-1.12%"
"Feb 17, 2016","776.49","765.05","778.70","765.05","74.59M","1.56%"
"Feb 16, 2016","764.56","751.17","766.94","751.17","79.70M","2.04%"
"Feb 12, 2016","749.29","736.78","749.52","736.78","68.87M","1.92%"
"Feb 11, 2016","735.17","735.08","739.38","725.42","75.14M","-0.29%"
"Feb 10, 2016","737.34","735.59","749.70","735.59","62.58M","0.65%"
"Feb 09, 2016","732.60","729.42","740.04","722.94","70.61M","0.24%"
"Feb 08, 2016","730.84","743.82","743.82","719.92","101.16M","-1.84%"
"Feb 05, 2016","744.51","763.01","763.01","742.03","73.31M","-2.66%"
"Feb 04, 2016","764.86","770.12","770.12","756.39","76.78M","-0.88%"
"Feb 03, 2016","771.62","784.52","786.29","761.21","69.63M","-1.46%"
"Feb 02, 2016","783.03","795.24","795.24","780.47","64.33M","-1.74%"
"Feb 01, 2016","796.88","792.30","799.86","783.33","70.26M","0.48%"
"Jan 29, 2016","793.10","775.37","793.10","774.97","90.54M","0.83%"
"Jan 28, 2016","786.57","778.52","788.79","773.41","64.80M","1.26%"
"Jan 27, 2016","776.77","786.00","790.98","772.66","64.06M","-1.15%"
"Jan 26, 2016","785.77","779.85","788.12","778.34","57.40M","0.88%"
"Jan 25, 2016","778.95","786.06","788.41","778.60","62.14M","-0.87%"
"Jan 22, 2016","785.76","773.64","787.86","773.64","66.80M","1.83%"
"Jan 21, 2016","771.67","766.07","781.45","764.20","76.95M","0.79%"
"Jan 20, 2016","765.65","773.48","773.48","743.82","94.70M","-1.07%"
"Jan 19, 2016","773.95","773.49","781.00","766.39","79.20M","0.57%"
"Jan 15, 2016","769.60","780.42","780.42","760.47","99.09M","-1.67%"
"Jan 14, 2016","782.67","776.94","789.42","766.46","83.47M","0.71%"
"Jan 13, 2016","777.12","806.91","807.09","775.50","79.39M","-3.69%"
"Jan 12, 2016","806.90","802.75","812.44","798.21","71.04M","0.77%"
"Jan 11, 2016","800.77","796.43","803.04","789.13","74.35M","0.72%"
"Jan 08, 2016","795.08","809.67","814.85","793.68","84.87M","-1.65%"
"Jan 07, 2016","808.39","819.61","821.59","806.18","91.93M","-1.44%"
"Jan 06, 2016","820.16","823.82","823.94","814.63","95.68M","-0.81%"
"Jan 05, 2016","826.85","824.75","829.67","821.95","67.01M","0.29%"
"Jan 04, 2016","824.48","836.22","836.22","816.34","82.85M","-1.69%"
"Dec 31, 2015","838.67","847.20","847.20","838.62","48.11M","-1.11%"
"Dec 30, 2015","848.11","852.78","852.83","848.07","31.39M","-0.57%"
"Dec 29, 2015","852.95","843.71","854.47","843.71","36.05M","1.29%"
"Dec 28, 2015","842.11","839.19","842.20","836.96","35.43M","0.21%"
